prestashop_product_id,shobi_code,inspired_by,fragrantica_id,fragrantica_url,image_url,local_path,status,detail
228,1138-GIV,GENTLEMAN,48476,https://www.fragrantica.com/perfume/Givenchy/Gentleman-Eau-de-Parfum-48476.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.48476.avif,perfume-images/48476.avif,DOWNLOADED,image/avif
2079,683-GUR,,48678,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Passiflora-48678.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.48678.avif,perfume-images/48678.avif,DOWNLOADED,image/avif
757,684-GUR,BAISER DE RUSSIE - GUERLAIN,48679,https://www.fragrantica.com/perfume/Guerlain/Baiser-de-Russie-48679.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.48679.avif,perfume-images/48679.avif,DOWNLOADED,image/avif
4221,2475-DIP,TEMPO DIP,48680,https://www.fragrantica.com/perfume/Diptyque/Tempo-Eau-de-Parfum-48680.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.48680.avif,perfume-images/48680.avif,DOWNLOADED,image/avif
2413,1686-PRA,LUNA ROSSA BLACK - PRADA,48682,https://www.fragrantica.com/perfume/Prada/Luna-Rossa-Black-48682.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.48682.avif,perfume-images/48682.avif,DOWNLOADED,image/avif
1916,1230-PAC,ONE MILLION LUCKY,48903,https://www.fragrantica.com/perfume/Rabanne/1-Million-Lucky-48903.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.48903.avif,perfume-images/48903.avif,DOWNLOADED,image/avif
5063,2794-PAC,Lady Million Lucky,48904,https://www.fragrantica.com/perfume/Rabanne/Lady-Million-Lucky-48904.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.48904.avif,perfume-images/48904.avif,DOWNLOADED,image/avif
4188,2461-BOD,BLACK MUSK NIGHT BLOOM - BODY SHOP,48939,https://www.fragrantica.com/p/48939,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.48939.avif,perfume-images/48939.avif,DOWNLOADED,image/avif
2805,1894-MNT,FANTASTIC OUD - MONTALE,48945,https://www.fragrantica.com/perfume/Montale/Fantastic-Oud-48945.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.48945.avif,perfume-images/48945.avif,DOWNLOADED,image/avif
2705,1822-MNT,ORCHID POWDER - MONTALE,48947,https://www.fragrantica.com/perfume/Montale/Orchid-Powder-48947.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.48947.avif,perfume-images/48947.avif,DOWNLOADED,image/avif
2618,1755-MNT,VANILLA CAKE - MONTALE,48948,https://www.fragrantica.com/perfume/Montale/Vanilla-Cake-48948.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.48948.avif,perfume-images/48948.avif,DOWNLOADED,image/avif
1928,969-VICT,VERY SEXY NOW BEACH - VICTORIA'S SECRET,49007,https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-Now-Beach-49007.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.49007.avif,perfume-images/49007.avif,DOWNLOADED,image/avif
1929,970-VICT,VERY SEXY NOW WILD PALM,49008,https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-Now-Wild-Palm-49008.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.49008.avif,perfume-images/49008.avif,DOWNLOADED,image/avif
3508,2092-MAN,HINDU KUSH - MANCERA,49030,https://www.fragrantica.com/perfume/Mancera/Hindu-Kush-49030.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.49030.avif,perfume-images/49030.avif,DOWNLOADED,image/avif
131,1030-BRB,MR. BURBERRY INDIGO,49095,https://www.fragrantica.com/perfume/Burberry/Mr-Burberry-Indigo-49095.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.49095.avif,perfume-images/49095.avif,DOWNLOADED,image/avif
2610,1757-DIP,EAU DUELLE EAU DE PARFUM,49100,https://www.fragrantica.com/perfume/Diptyque/Eau-Duelle-Eau-de-Parfum-49100.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.49100.avif,perfume-images/49100.avif,DOWNLOADED,image/avif
4021,2318-NAS,2318 nas ν,49223,https://www.fragrantica.com/perfume/Nasomatto/Nudiflorum-49223.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.49223.avif,perfume-images/49223.avif,DOWNLOADED,image/avif
3449,2026-HER,EAU DE CITRON NOIR - HERMES,49231,https://www.fragrantica.com/perfume/Hermes/Eau-de-Citron-Noir-49231.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.49231.avif,perfume-images/49231.avif,DOWNLOADED,image/avif
2127,178-VIL,MANGO SKIN - VILHELM PARFUMERIE,49305,https://www.fragrantica.com/perfume/Vilhelm-Parfumerie/Mango-Skin-49305.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.49305.avif,perfume-images/49305.avif,DOWNLOADED,image/avif
889,846-NRO,NARCISO ROUGE - RODRIGUEZ,49331,https://www.fragrantica.com/perfume/Narciso-Rodriguez/Narciso-Rouge-49331.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.49331.avif,perfume-images/49331.avif,DOWNLOADED,image/avif
3840,2251-JOVP,E - JOVOY PARIS,49435,https://www.fragrantica.com/p/49435,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.49435.avif,perfume-images/49435.avif,DOWNLOADED,image/avif
1924,1485-TMU,ALIEN MAN,49503,https://www.fragrantica.com/perfume/Mugler/Alien-Man-49503.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.49503.avif,perfume-images/49503.avif,DOWNLOADED,image/avif
2706,1827-JOM,Tropical Cherimoya by Jo Malone London,49602,https://www.fragrantica.com/perfume/Jo-Malone-London/Tropical-Cherimoya-Cologne-49602.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.49602.avif,perfume-images/49602.avif,DOWNLOADED,image/avif
1771,731-JIM,fever jimmy choo dupe,49615,https://www.fragrantica.com/perfume/Jimmy-Choo/Jimmy-Choo-Fever-49615.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.49615.avif,perfume-images/49615.avif,DOWNLOADED,image/avif
4103,2336-THAM,CARVED OUD - THAMEEN,49688,https://www.fragrantica.com/p/49688,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.49688.avif,perfume-images/49688.avif,DOWNLOADED,image/avif
2756,1855-LTN,,49751,https://www.fragrantica.com/perfume/Louis-Vuitton/L-Immensite-49751.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.49751.avif,perfume-images/49751.avif,DOWNLOADED,image/avif
4015,2319-LTN,notes,49752,https://www.fragrantica.com/perfume/Louis-Vuitton/Orage-49752.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.49752.avif,perfume-images/49752.avif,DOWNLOADED,image/avif
3728,2193-LTN,notes,49753,https://www.fragrantica.com/perfume/Louis-Vuitton/Nouveau-Monde-49753.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.49753.avif,perfume-images/49753.avif,DOWNLOADED,image/avif
2131,132-LTN,notes,49755,https://www.fragrantica.com/perfume/Louis-Vuitton/Ombre-Nomade-49755.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.49755.avif,perfume-images/49755.avif,DOWNLOADED,image/avif
4219,2495-ETLR,I AM TRASH - LES FLEURS DU DECHET by ETAT LIBRE D'ORANGE,50009,https://www.fragrantica.com/perfume/Etat-Libre-d-Orange/I-am-Trash-Les-Fleurs-du-Dechet-50009.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50009.avif,perfume-images/50009.avif,DOWNLOADED,image/avif
4223,2501-LOE,AGUA MIAMI LOEWE,50228,https://www.fragrantica.com/perfume/Loewe/Agua-Miami-50228.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50228.avif,perfume-images/50228.avif,DOWNLOADED,image/avif
1247,361-TMFO,OMBRE LEATHER,50239,https://www.fragrantica.com/perfume/Tom-Ford/Ombre-Leather-2018-50239.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50239.avif,perfume-images/50239.avif,DOWNLOADED,image/avif
2634,1766-PEN,THE BLAZING MR SAM,50255,https://www.fragrantica.com/perfume/Penhaligon-s/The-Blazing-Mr-Sam-50255.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50255.avif,perfume-images/50255.avif,DOWNLOADED,image/avif
2972,1953-PEN,CHANGING CONSTANCE,50256,https://www.fragrantica.com/perfume/Penhaligon-s/Changing-Constance-50256.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50256.avif,perfume-images/50256.avif,DOWNLOADED,image/avif
3374,2016-PARELM,D'AMOUR - PARFUMS D'ELMAR,50275,https://www.fragrantica.com/perfume/Parfums-d-Elmar/Elixir-d-Amour-50275.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50275.avif,perfume-images/50275.avif,DOWNLOADED,image/avif
3683,2187-INI,REHAB - INITIO,50351,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Rehab-50351.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50351.avif,perfume-images/50351.avif,DOWNLOADED,image/avif
2057,152-PARF,DELINA EXCLUSIF - PARFUMS DE MARLY,50370,https://www.fragrantica.com/perfume/Parfums-de-Marly/Delina-Exclusif-50370.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50370.avif,perfume-images/50370.avif,DOWNLOADED,image/avif
3315,401-ARIA,401 aria mix 305 kay,50384,https://www.fragrantica.com/perfume/Ariana-Grande/Cloud-50384.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50384.avif,perfume-images/50384.avif,DOWNLOADED,image/avif
2061,401-ARIA,CLOUD - ARIANA GRANDE,50384,https://www.fragrantica.com/perfume/Ariana-Grande/Cloud-50384.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50384.avif,perfume-images/50384.avif,DOWNLOADED,image/avif
3493,2098-MIC,TWILIGHT SHIMMER - MICHAEL KORS,50396,https://www.fragrantica.com/perfume/Michael-Kors/Twilight-Shimmer-50396.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50396.avif,perfume-images/50396.avif,DOWNLOADED,image/avif
1764,345-TMFO,FOUGERE D ARGENT,50458,https://www.fragrantica.com/perfume/Tom-Ford/Fougere-d-Argent-50458.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50458.avif,perfume-images/50458.avif,DOWNLOADED,image/avif
1803,759-KIL,BAD BOYS ARE NO GOOD BUT GOOD BOYS ARE NO FUN-KILIAN,50495,https://www.fragrantica.com/perfume/By-Kilian/Bad-Boys-Are-No-Good-But-Good-Boys-Are-No-Fun-50495.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50495.avif,perfume-images/50495.avif,DOWNLOADED,image/avif
1805,763-KIL,KISSING BURNS 6,50496,https://www.fragrantica.com/perfume/By-Kilian/Kissing-Burns-6-4-Calories-A-Minute-Wanna-Workout-50496.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50496.avif,perfume-images/50496.avif,DOWNLOADED,image/avif
1782,757-KIL,ADULTS - KILIAN,50498,https://www.fragrantica.com/perfume/By-Kilian/Let-s-Settle-This-Argument-Like-Adults-In-The-Bedroom-Naked-50498.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50498.avif,perfume-images/50498.avif,DOWNLOADED,image/avif
5085,2818-SWISA,Shaghaf Oud Swiss Arabian,50582,https://www.fragrantica.com/perfume/Swiss-Arabian/Shaghaf-Oud-50582.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50582.avif,perfume-images/50582.avif,DOWNLOADED,image/avif
1939,1100-DOL,THE ONE GREY,50611,https://www.fragrantica.com/perfume/Dolce-Gabbana/The-One-Grey-50611.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50611.avif,perfume-images/50611.avif,DOWNLOADED,image/avif
1779,466-CAL,CALVIN KLEIN WOMEN - CALVIN KLEIN,50662,https://www.fragrantica.com/perfume/Calvin-Klein/Calvin-Klein-Women-50662.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50662.avif,perfume-images/50662.avif,DOWNLOADED,image/avif
1922,1157-HER,TERRE D'HERMES EAU INTENSE VETIVER - HERMES,50672,https://www.fragrantica.com/perfume/Hermes/Terre-D-Hermes-Eau-Intense-Vetiver-50672.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50672.avif,perfume-images/50672.avif,DOWNLOADED,image/avif
4973,2731-BYRP,Mula Mula Byron Parfums,50711,https://www.fragrantica.com/perfume/Byron-Parfums/Mula-Mula-50711.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50711.avif,perfume-images/50711.avif,DOWNLOADED,image/avif
2194,725-GUL,Scandal by night,50715,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-By-Night-50715.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50715.avif,perfume-images/50715.avif,DOWNLOADED,image/avif
584,488-CRT,CARAT - CARTIER,50748,https://www.fragrantica.com/perfume/Cartier/Carat-50748.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50748.avif,perfume-images/50748.avif,DOWNLOADED,image/avif
2348,1627-CLIV,,50752,https://www.fragrantica.com/perfume/Clive-Christian/XXI-Art-Deco-Vanilla-Orchid-50752.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50752.avif,perfume-images/50752.avif,DOWNLOADED,image/avif
1777,615-EST,BEAUTIFUL BELLE - ESTEE LAUDER,50793,https://www.fragrantica.com/perfume/Estee-Lauder/Beautiful-Belle-50793.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50793.avif,perfume-images/50793.avif,DOWNLOADED,image/avif
3675,2181-AMG,Love Tuberose,50889,https://www.fragrantica.com/perfume/Amouage/Love-Tuberose-50889.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50889.avif,perfume-images/50889.avif,DOWNLOADED,image/avif
3531,2048-KIL,MADLY IN LOVE - KILIAN,50933,https://www.fragrantica.com/perfume/By-Kilian/Yes-I-Was-Madly-In-Love-But-That-Was-Yesterday-50933.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50933.avif,perfume-images/50933.avif,DOWNLOADED,image/avif
2406,1677-BYR,ELEVENTH HOUR,50934,https://www.fragrantica.com/perfume/Byredo/Eleventh-Hour-50934.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.50934.avif,perfume-images/50934.avif,DOWNLOADED,image/avif
2622,,,51016,https://www.fragrantica.com/perfume/Louis-Vuitton/Attrape-Reves-51016.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51016.avif,perfume-images/51016.avif,DOWNLOADED,image/avif
2228,158-PARF,PERCIVAL - PARFUMS DE MARLY,51037,https://www.fragrantica.com/perfume/Parfums-de-Marly/Percival-51037.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51037.avif,perfume-images/51037.avif,DOWNLOADED,image/avif
2214,125-JUL,LIQUID ILLUSION - JULIETTE HAS A GUN,51055,https://www.fragrantica.com/p/51055,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51055.avif,perfume-images/51055.avif,DOWNLOADED,image/avif
1014,992-ZAD,GIRLS CAN DO ANYTHING - ZADIG & VOLTAIRE,51198,https://www.fragrantica.com/perfume/Zadig-Voltaire/Girls-Can-Do-Anything-51198.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51198.avif,perfume-images/51198.avif,DOWNLOADED,image/avif
3218,2010-LART,MONT DE NARCISSE,51203,https://www.fragrantica.com/perfume/L-Artisan-Parfumeur/Mont-de-Narcisse-51203.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51203.avif,perfume-images/51203.avif,DOWNLOADED,image/avif
658,569-DOL,THE ONLY ONE,51249,https://www.fragrantica.com/perfume/Dolce-Gabbana/The-Only-One-51249.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51249.avif,perfume-images/51249.avif,DOWNLOADED,image/avif
3674,2182-JOM,Honeysuckle & Davana - Jo Malone,51266,https://www.fragrantica.com/perfume/Jo-Malone-London/Honeysuckle-Davana-51266.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51266.avif,perfume-images/51266.avif,DOWNLOADED,image/avif
625,532-DRC,JOY,51285,https://www.fragrantica.com/p/51285,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51285.avif,perfume-images/51285.avif,DOWNLOADED,image/avif
2983,1964-ARB,MADAWI - ARABIAN OUD,51307,https://www.fragrantica.com/perfume/Arabian-Oud/Madawi-51307.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51307.avif,perfume-images/51307.avif,DOWNLOADED,image/avif
1788,350-TMFO,LOST CHERRY,51411,https://www.fragrantica.com/perfume/Tom-Ford/Lost-Cherry-51411.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51411.avif,perfume-images/51411.avif,DOWNLOADED,image/avif
905,865-PAC,PURE XS FOR HER,51424,https://www.fragrantica.com/perfume/Rabanne/Pure-XS-For-Her-51424.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51424.avif,perfume-images/51424.avif,DOWNLOADED,image/avif
2986,1966-XER,ALEXANDRIA ORIENTALE,51439,https://www.fragrantica.com/perfume/Xerjoff/Alexandria-Orientale-51439.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51439.avif,perfume-images/51439.avif,DOWNLOADED,image/avif
4281,2546-MEM,Moroccan Leather Memo Paris,51440,https://www.fragrantica.com/perfume/Memo-Paris/Moroccan-Leather-51440.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51440.avif,perfume-images/51440.avif,DOWNLOADED,image/avif
2247,1529-BDIK,ROUGE SMOKING - BDK,51468,https://www.fragrantica.com/perfume/BDK-Parfums/Rouge-Smoking-51468.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51468.avif,perfume-images/51468.avif,DOWNLOADED,image/avif
3496,2108-BDIK,CREME DE CUIR - BDK,51469,https://www.fragrantica.com/perfume/BDK-Parfums/Creme-de-Cuir-51469.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51469.avif,perfume-images/51469.avif,DOWNLOADED,image/avif
2117,144-MAN,VANILLE EXCLUSIF - MANCERA,51494,https://www.fragrantica.com/perfume/Mancera/Vanille-Exclusive-51494.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51494.avif,perfume-images/51494.avif,DOWNLOADED,image/avif
2279,1517-MOS,TOY 2 - MOSCHINO,51589,https://www.fragrantica.com/perfume/Moschino/Toy-2-51589.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51589.avif,perfume-images/51589.avif,DOWNLOADED,image/avif
531,425-BRB,Burberry Her,51694,https://www.fragrantica.com/perfume/Burberry/Burberry-Her-51694.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51694.avif,perfume-images/51694.avif,DOWNLOADED,image/avif
2782,1891-LEL,TONKA 25 - LE LABO,51697,https://www.fragrantica.com/perfume/Le-Labo/Tonka-25-51697.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51697.avif,perfume-images/51697.avif,DOWNLOADED,image/avif
5086,2819-AKR,Awake Akro,51704,https://www.fragrantica.com/perfume/Akro/Awake-51704.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51704.avif,perfume-images/51704.avif,DOWNLOADED,image/avif
3820,2225-BON,LAFAYETTE STREET - BOND,51742,https://www.fragrantica.com/perfume/Bond-No-9/Lafayette-Street-51742.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.51742.avif,perfume-images/51742.avif,DOWNLOADED,image/avif
2142,1209-MNTB,EXPLORER - MONT BLANC,52002,https://www.fragrantica.com/perfume/Montblanc/Explorer-52002.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.52002.avif,perfume-images/52002.avif,DOWNLOADED,image/avif
906,866-PAC,ULTRA VIOLET for women,52121,https://www.fragrantica.com/perfume/Be-Style-Perfumes/Ultra-Violet-52121.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.52121.avif,perfume-images/52121.avif,DOWNLOADED,image/avif
2760,1867-VER,EROS FLAME,52180,https://www.fragrantica.com/perfume/Versace/Eros-Flame-52180.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.52180.avif,perfume-images/52180.avif,DOWNLOADED,image/avif
3912,2280-XER,JTC 400,52181,https://www.fragrantica.com/perfume/Xerjoff/JTC-400-52181.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.52181.avif,perfume-images/52181.avif,DOWNLOADED,image/avif
2328,1614-FRE,DAWN,52195,https://www.fragrantica.com/perfume/Frederic-Malle/Dawn-52195.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.52195.avif,perfume-images/52195.avif,DOWNLOADED,image/avif
2766,1859-XER,UDEN OVERDOSE,52433,https://www.fragrantica.com/perfume/Xerjoff/Uden-Overdose-52433.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.52433.avif,perfume-images/52433.avif,DOWNLOADED,image/avif
3486,2104-CHA,1957,52483,https://www.fragrantica.com/perfume/Chanel/1957-Eau-de-Parfum-52483.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.52483.avif,perfume-images/52483.avif,DOWNLOADED,image/avif
4779,2717-EXN,Brompton Immortals Ex Nihilo,52591,https://www.fragrantica.com/perfume/Ex-Nihilo/Brompton-Immortals-52591.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.52591.avif,perfume-images/52591.avif,DOWNLOADED,image/avif
