prestashop_product_id,shobi_code,fragrantica_id,gender,gender_source,gender_ocr_text,winter,spring,summer,fall,main_season,season_confidence,season_margin,local_path,actual_longest,actual_longest_value,runner_up,runner_up_value,actual_margin
3111,1994-ROJ,17930,unisex,SOCIAL_CARD_OCR,aoud oe benne roja dove barer for women and men main accords he rose sj a rg aoud roja dove tae hag for women and men main accords a,0.3963,0.2103,0.1074,0.3838,TIE,TIE,0.0125,fragrantica-scraper-archive/social-cards/images/3111_1994-ROJ_17930.jpeg,winter,0.3963,fall,0.3838,0.0125
3110,1992-ACQ,73365,unisex,SOCIAL_CARD_OCR,te facies zatterano acqua di parma ae as for women and men j main accords citrus zaiterano acqua di parma for women and men main accords citrus ft,0.1815,0.3321,0.2370,0.3247,TIE,TIE,0.0074,fragrantica-scraper-archive/social-cards/images/3110_1992-ACQ_73365.jpeg,spring,0.3321,fall,0.3247,0.0074
3108,1993-DRIE,72594,unisex,SOCIAL_CARD_OCR,eae seaticaty jardin de l orangerie dries van noten teens for women and men main accords va white floral e a jardin de l orangerie ie dries van noten at for women and men main accords white floral bp f fy,0.1259,0.4797,0.4704,0.1587,TIE,TIE,0.0093,fragrantica-scraper-archive/social-cards/images/3108_1993-DRIE_72594.jpeg,spring,0.4797,summer,0.4704,0.0093
2985,1965-BYRP,53452,unisex,SOCIAL_CARD_OCR,the chronic se escaiy byron parfums soe hee for women and men tte main accords warm spicy a me the chronic byron parfums for women and men ey main accords re al ll sn a,0.3556,0.3653,0.1593,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/2985_1965-BYRP_53452.jpeg,spring,0.3653,fall,0.3616,0.0037
2983,1964-ARB,51307,female,SOCIAL_CARD_OCR,madawl oe arabian oud teats for women ae main accords pet ae madawl arabian oud eee for women wt main accords he,0.3556,0.3653,0.1815,0.3063,TIE,TIE,0.0098,fragrantica-scraper-archive/social-cards/images/2983_1964-ARB_51307.jpeg,spring,0.3653,winter,0.3556,0.0097
2977,1971-PAC,72557,male,SOCIAL_CARD_OCR,invictus platinum rabanne een for men ne j i main accords aa be oo qn invictus platinum fe rese aah rabanne et formen main accords,0.1259,0.3875,0.3815,0.2214,TIE,TIE,0.0060,fragrantica-scraper-archive/social-cards/images/2977_1971-PAC_72557.jpeg,spring,0.3875,summer,0.3815,0.0060
2974,1937-BIL,70052,female,SOCIAL_CARD_OCR,tht pamagitis ica kush billie eilish ae aie for women main accords fs kish billie eilish for women main accords vanilla fs,0.4407,0.1070,0.1074,0.4465,TIE,TIE,0.0058,fragrantica-scraper-archive/social-cards/images/2974_1937-BIL_70052.jpeg,fall,0.4465,winter,0.4407,0.0058
2968,1939-BYR,73438,unisex,SOCIAL_CARD_OCR,vanille antique peer byredo ee for women and men main accords hips at s nae vanille antique for women and men byredo main accords,0.4778,0.1218,0.1074,0.4649,TIE,TIE,0.0128,fragrantica-scraper-archive/social-cards/images/2968_1939-BYR_73438.jpeg,winter,0.4778,fall,0.4649,0.0129
2966,1936-AMG,71111,unisex,SOCIAL_CARD_OCR,ees lila barka ae amouage ce for women and men main accords vanilla fs acd s vanilla barka amouage for women and men main accords vanilla fs,0.4000,0.2362,0.1074,0.3875,TIE,TIE,0.0125,fragrantica-scraper-archive/social-cards/images/2966_1936-AMG_71111.jpeg,winter,0.4000,fall,0.3875,0.0125
2944,1951-LAT,25807,unisex,SOCIAL_CARD_OCR,raghba bee lattafa perfumes baeearne for women and men cil main accords im td vanilla ii fa raghba part lattafa perfumes aay eon eat for women and men main accords vanilla ei fa,0.4778,0.1218,0.1074,0.4649,TIE,TIE,0.0128,fragrantica-scraper-archive/social-cards/images/2944_1951-LAT_25807.jpeg,winter,0.4778,fall,0.4649,0.0129
2936,1928-ROJ,40687,male,SOCIAL_CARD_OCR,psec nue oligarch roja dove noe for men dr ae main accords af citrus is fs oligarcn kat roja dove formen main accords b citrus fs,0.1259,0.3542,0.3481,0.2768,TIE,TIE,0.0061,fragrantica-scraper-archive/social-cards/images/2936_1928-ROJ_40687.jpeg,spring,0.3542,summer,0.3481,0.0061
2886,1913-CAR,59562,unisex,SOCIAL_CARD_OCR,saliron lazull carolina herrera cance for women and men main accords ee satiron lazull carolina herrera for women and men main accords,0.3815,0.2325,0.1074,0.3875,TIE,TIE,0.0060,fragrantica-scraper-archive/social-cards/images/2886_1913-CAR_59562.jpeg,fall,0.3875,winter,0.3815,0.0060
2882,1906-XER,59707,unisex,SOCIAL_CARD_OCR,a emkaeay symphonium eer eat xerjoft etre sha for women and men main accords j citrus ee symphonium pri xerjoft for women and men main accords yn citrus i ee,0.3741,0.2325,0.1074,0.3838,TIE,TIE,0.0097,fragrantica-scraper-archive/social-cards/images/2882_1906-XER_59707.jpeg,fall,0.3838,winter,0.3741,0.0097
2881,1912-AMG,38259,male,SOCIAL_CARD_OCR,myths man ee cece amouage oe for men q main accords smoky ds myths man ie pot ae amouage formen main accords ds,0.4000,0.2362,0.1074,0.3985,TIE,TIE,0.0015,fragrantica-scraper-archive/social-cards/images/2881_1912-AMG_38259.jpeg,winter,0.4000,fall,0.3985,0.0015
2879,1900-AMG,71109,unisex,SOCIAL_CARD_OCR,orris wakan oe amouage rote for women and men main accords powdery ne orris wakan amouage ela for women and men main accords powdery,0.3370,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/2879_1900-AMG_71109.jpeg,spring,0.3653,fall,0.3616,0.0037
2878,1899-ZARK,60665,female,SOCIAL_CARD_OCR,the muse zarkoperfume a ete for women main accords powdery the muse zarkoperfume ops taetee for women main accords powdery,0.2444,0.3432,0.3481,0.1882,TIE,TIE,0.0050,fragrantica-scraper-archive/social-cards/images/2878_1899-ZARK_60665.jpeg,summer,0.3481,spring,0.3432,0.0049
2875,1907-PEN,71646,unisex,SOCIAL_CARD_OCR,the world according to arthur penhaligon s ee for women and men x a main accords vanilla the world according to arthur for women and men penhaligon s x aa main accords j vanilla fy,0.4333,0.1550,0.1074,0.4428,TIE,TIE,0.0095,fragrantica-scraper-archive/social-cards/images/2875_1907-PEN_71646.jpeg,fall,0.4428,winter,0.4333,0.0095
2873,1901-MOS,66098,female,SOCIAL_CARD_OCR,loy bubble gum moschino ee for women i main accords ft be loy bubble gum ie y for women moschino main accords a,0.1296,0.4170,0.4185,0.1328,TIE,TIE,0.0015,fragrantica-scraper-archive/social-cards/images/2873_1901-MOS_66098.jpeg,summer,0.4185,spring,0.4170,0.0015
2872,1932-YZLO,71193,female,SOCIAL_CARD_OCR,black opium illicit green yves saint laurent eae for women main accords es ou vanilla hess wni mre eeoooo eee eee yves saint laurent black opium illicit green for women main accords vanilla fessaini u fy,0.3556,0.3653,0.1074,0.3764,TIE,TIE,0.0111,fragrantica-scraper-archive/social-cards/images/2872_1932-YZLO_71193.jpeg,fall,0.3764,spring,0.3653,0.0111
2861,1903-BYR,72693,unisex,SOCIAL_CARD_OCR,de los santos byredo oan for women and men main accords de los santos byredo for women and men main accords,0.1519,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/2861_1903-BYR_72693.jpeg,spring,0.3653,fall,0.3616,0.0037
2798,1885-WID,47781,unisex,SOCIAL_CARD_OCR,ae ee london soeaker ta ir widian see for women and men main accords es yt london is widian he tats for women and men main accords,0.3741,0.3653,0.1074,0.3764,TIE,TIE,0.0023,fragrantica-scraper-archive/social-cards/images/2798_1885-WID_47781.jpeg,fall,0.3764,winter,0.3741,0.0023
2797,1886-PARF,64667,female,SOCIAL_CARD_OCR,delina la kosee a parfums de marly eae for women ly main accords om fo me delina la rosee parfums de marly for women a cs main accords los na,0.1259,0.4576,0.4704,0.1439,TIE,TIE,0.0128,fragrantica-scraper-archive/social-cards/images/2797_1886-PARF_64667.jpeg,summer,0.4704,spring,0.4576,0.0128
2793,1893-CHA,71442,female,SOCIAL_CARD_OCR,n de chanel l kau rouge chanel gee for women main accords n de chanel l kau rouge ie chanel for women main accords,0.1370,0.3875,0.3778,0.2103,TIE,TIE,0.0097,fragrantica-scraper-archive/social-cards/images/2793_1893-CHA_71442.jpeg,spring,0.3875,summer,0.3778,0.0097
2787,1881-INI,66097,unisex,SOCIAL_CARD_OCR,musk iherapy ae adua at rene et aa initio parfums prives pane ta casey for women and men rc main accords g citrus hart meee mac musk iherapy an initio parfums prives mo ri eso any for women and men main accords citrus an,0.1370,0.3542,0.3741,0.2325,TIE,TIE,0.0198,fragrantica-scraper-archive/social-cards/images/2787_1881-INI_66097.jpeg,summer,0.3741,spring,0.3542,0.0199
2773,1203-LOE,3643,male,SOCIAL_CARD_OCR,solo loewe ce loewe cree for men main accords j citrus fy solo loewe vn fe oan hh loewe rah aiers lad formen main accords citrus fy,0.1963,0.3321,0.2259,0.3247,TIE,TIE,0.0074,fragrantica-scraper-archive/social-cards/images/2773_1203-LOE_3643.jpeg,spring,0.3321,fall,0.3247,0.0074
2770,1862-PRA,39029,,OCR_UNRESOLVED,een prada lhomme ae prada ees formen main accords powdery prada l homme prada formen main accords powdery a,0.1519,0.3432,0.3481,0.3616,TIE,TIE,0.0135,fragrantica-scraper-archive/social-cards/images/2770_1862-PRA_39029.jpeg,fall,0.3616,summer,0.3481,0.0135
2769,1863-LAC,669,female,SOCIAL_CARD_OCR,soy neg the ag lacoste pour femme pate aa ne lacoste fragrances petlelretc for women i main accords yo a lacoste pour femme lacoste fragrances for women main accords pi,0.1963,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/2769_1863-LAC_669.jpeg,spring,0.3653,fall,0.3616,0.0037
2765,1860-NAS,4293,unisex,SOCIAL_CARD_OCR,per ao get pact ata aa peed ded nasomatto for women and men hy main accords ss rr rrr hol fa absinth bins cee pet mene tt nasomatto oc meat for women and men main accords a,0.1370,0.3875,0.2741,0.3875,TIE,TIE,0.0000,fragrantica-scraper-archive/social-cards/images/2765_1860-NAS_4293.jpeg,spring,0.3875,fall,0.3875,0.0000
2763,1865-YZLO,46243,unisex,SOCIAL_CARD_OCR,magniticent gold yves saint laurent seo eel for women and men main accords vanilla rata magniticent gold yves saint laurent for women and men main accords vanilla,0.4185,0.1771,0.1074,0.4354,TIE,TIE,0.0169,fragrantica-scraper-archive/social-cards/images/2763_1865-YZLO_46243.jpeg,fall,0.4354,winter,0.4185,0.0169
2760,1867-VER,52180,,OCR_UNRESOLVED,am sire versace paani formen main accords citrus a a eros flame versace formen ct main accords citrus a,0.3148,0.2620,0.1704,0.3247,TIE,TIE,0.0099,fragrantica-scraper-archive/social-cards/images/2760_1867-VER_52180.jpeg,fall,0.3247,winter,0.3148,0.0099
2757,1871-PEN,68998,unisex,SOCIAL_CARD_OCR,constantinople one penhaligon s ee resae for women and men main accords fy sere constantinople fae penhaligon s elis rag for women and men main accords fy,0.4111,0.1882,0.1074,0.4244,TIE,TIE,0.0132,fragrantica-scraper-archive/social-cards/images/2757_1871-PEN_68998.jpeg,fall,0.4244,winter,0.4111,0.0133
2756,1855-LTN,49751,,OCR_UNRESOLVED,i ite ee eed limmensite louis vuitton ee formen main accords limmensite mu fil louis vuitton ee ee formen main accords,0.1259,0.3432,0.3593,0.2878,TIE,TIE,0.0161,fragrantica-scraper-archive/social-cards/images/2756_1855-LTN_49751.jpeg,summer,0.3593,spring,0.3432,0.0161
2754,1857-ESCE,58970,unisex,SOCIAL_CARD_OCR,evicran tet escentric escentric molecules cpaegen toe for women and men main accords n ccutkalee o weeeeeeeeeee escentric escentric molecules for women and men main accords t ened fy,0.1296,0.3653,0.3815,0.2214,TIE,TIE,0.0162,fragrantica-scraper-archive/social-cards/images/2754_1857-ESCE_58970.jpeg,summer,0.3815,spring,0.3653,0.0162
2751,1849-PRFRO,3887,unisex,SOCIAL_CARD_OCR,acqua e zucchero profumum roma cee for women and men main accords vanilla apg fate witie acqua e zucchero profumum roma for women and men main accords vanilla ee,0.3370,0.3653,0.1704,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/2751_1849-PRFRO_3887.jpeg,spring,0.3653,fall,0.3616,0.0037
2745,1847-LAN,72050,female,SOCIAL_CARD_OCR,oui la vie est belle lanc me ee for women main accords if s oui la vie est belle lancome for women main accords ns,0.3370,0.3653,0.1704,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/2745_1847-LAN_72050.jpeg,spring,0.3653,fall,0.3616,0.0037
2742,1631-DRC,68198,unisex,SOCIAL_CARD_OCR,nav ehettaaan vanilla diorama dior oe for women and men main accords in vanilla diorama re dior for women and men main accords,0.4778,0.1218,0.1074,0.4649,TIE,TIE,0.0128,fragrantica-scraper-archive/social-cards/images/2742_1631-DRC_68198.jpeg,winter,0.4778,fall,0.4649,0.0129
2738,212-CRD,31562,unisex,SOCIAL_CARD_OCR,oy cesta haliyat es royal maytair ok seat creed aetna for women and men g main accords royal maytair ea creed adwi ae fs for women and men main accords bed fy,0.1296,0.3653,0.2926,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/2738_212-CRD_31562.jpeg,spring,0.3653,fall,0.3616,0.0037
2732,194-ARM,58907,unisex,SOCIAL_CARD_OCR,reape aa the yulong poeee giorgio armani peers for women and men main accords citrus fs pt the yulong i eho giorgio armani ob for women and men main accords citrus fs,0.1259,0.4465,0.4407,0.1328,TIE,TIE,0.0058,fragrantica-scraper-archive/social-cards/images/2732_194-ARM_58907.jpeg,spring,0.4465,summer,0.4407,0.0058
2720,201-CLIV,4648,male,SOCIAL_CARD_OCR,aerate clive christian sateen for men main accords fe supa powdery ete el er no clive christian el formen main accords powdery fy,0.3074,0.2878,0.1593,0.3247,TIE,TIE,0.0173,fragrantica-scraper-archive/social-cards/images/2720_201-CLIV_4648.jpeg,fall,0.3247,winter,0.3074,0.0173
2719,1840-JOO,660,female,SOCIAL_CARD_OCR,all about eve joop aia for women jaan main accords ag ec all about eve is joop co faas for women main accords i,0.1370,0.3653,0.3481,0.2878,TIE,TIE,0.0172,fragrantica-scraper-archive/social-cards/images/2719_1840-JOO_660.jpeg,spring,0.3653,summer,0.3481,0.0172
2718,1839-JOV,44237,unisex,SOCIAL_CARD_OCR,incident diplomatique jovoy paris for women and men main accords oat ia ea ry incident diplomatique a jovoy paris for women and men main accords,0.3370,0.3653,0.1074,0.3764,TIE,TIE,0.0111,fragrantica-scraper-archive/social-cards/images/2718_1839-JOV_44237.jpeg,fall,0.3764,spring,0.3653,0.0111
2717,1838-TAU,4573,unisex,SOCIAL_CARD_OCR,a i eee at ied o latr du desert marocain tauer perfumes eee for women and men main accords oy o lair du desert marocain tauer perfumes for women and men main accords woody,0.3741,0.1882,0.1370,0.3875,TIE,TIE,0.0134,fragrantica-scraper-archive/social-cards/images/2717_1838-TAU_4573.jpeg,fall,0.3875,winter,0.3741,0.0134
2715,1836-COT,6029,female,SOCIAL_CARD_OCR,vanilla fields ee ee coty eee i for women a main accords vanilla vanilla flelds eieu sha ea oat for women coty main accords vanilla ot,0.3556,0.2435,0.1704,0.3616,TIE,TIE,0.0061,fragrantica-scraper-archive/social-cards/images/2715_1836-COT_6029.jpeg,fall,0.3616,winter,0.3556,0.0060
2710,1831-TMFO,6384,female,SOCIAL_CARD_OCR,urban musk tom ford eats for women main accords musky ee fu urban musk tom ford pari for women main accords musky ee,0.1963,0.3653,0.2741,0.3764,TIE,TIE,0.0111,fragrantica-scraper-archive/social-cards/images/2710_1831-TMFO_6384.jpeg,fall,0.3764,spring,0.3653,0.0111
2700,1819-MIC,38989,female,SOCIAL_CARD_OCR,midnight shimmer larg sake peed michael kors eons for women i main accords ces midnight shimmer michael kors for women main accords,0.4407,0.1181,0.1074,0.4354,TIE,TIE,0.0053,fragrantica-scraper-archive/social-cards/images/2700_1819-MIC_38989.jpeg,winter,0.4407,fall,0.4354,0.0053
2698,1821-TMFO,12765,female,SOCIAL_CARD_OCR,jasmin rouge tom ford cel for women main accords white floral jasmin rouge tom ford sear for women main accords white floral,0.2037,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/2698_1821-TMFO_12765.jpeg,spring,0.3653,fall,0.3616,0.0037
2696,1801-JUL,10296,female,SOCIAL_CARD_OCR,nota perfume a baton juliette has a gun spivak for women main accords a spite ef nota perfume juliette has a gun east for women main accords,0.2037,0.3653,0.3481,0.2878,TIE,TIE,0.0172,fragrantica-scraper-archive/social-cards/images/2696_1801-JUL_10296.jpeg,spring,0.3653,summer,0.3481,0.0172
2692,810-LTN,40496,female,SOCIAL_CARD_OCR,pe ent babee matere noire louis vuitton see for women main accords ae a qe matiere noire louis vuitton for women main accords se fs fem,0.3556,0.2546,0.1370,0.3616,TIE,TIE,0.0061,fragrantica-scraper-archive/social-cards/images/2692_810-LTN_40496.jpeg,fall,0.3616,winter,0.3556,0.0060
2684,320-NAS,40200,unisex,SOCIAL_CARD_OCR,beatae ear baraonda ae nasomatto a eee for women and men we ae ar main accords baraonda at ae nasomatto et ah for women and men main accords sn,0.4333,0.1550,0.1074,0.4244,TIE,TIE,0.0090,fragrantica-scraper-archive/social-cards/images/2684_320-NAS_40200.jpeg,winter,0.4333,fall,0.4244,0.0089
2662,1800-XER,42988,unisex,SOCIAL_CARD_OCR,echeeeaee dolce amal casamorati eee rer for women and men main accords greece rad dolce amalil casamorati for women and men ao main accords ee,0.1963,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/2662_1800-XER_42988.jpeg,spring,0.3653,fall,0.3616,0.0037
2660,1798-AMG,25251,,OCR_UNRESOLVED,journey man amouage eee formen main accords journey man amouage ae formen main accords fs fresh spicy,0.3593,0.2546,0.1074,0.3764,TIE,TIE,0.0171,fragrantica-scraper-archive/social-cards/images/2660_1798-AMG_25251.jpeg,fall,0.3764,winter,0.3593,0.0171
2659,1797-INI,30991,unisex,SOCIAL_CARD_OCR,es e ar a ce hea initio parfums prives nee tl for women and men main accords blessed baraka it a rapes initio parfums prives rete for women and men main accords,0.4593,0.1439,0.1074,0.4649,TIE,TIE,0.0057,fragrantica-scraper-archive/social-cards/images/2659_1797-INI_30991.jpeg,fall,0.4649,winter,0.4593,0.0056
2657,1795-MARG,20541,male,SOCIAL_CARD_OCR,jazz club oe maison martin margiela ees for men main accords es a as ii taal ia sae jazz club pay wes maison martin margiela formen s main accords le ft e ps y fy,0.4778,0.1218,0.1074,0.4686,TIE,TIE,0.0091,fragrantica-scraper-archive/social-cards/images/2657_1795-MARG_20541.jpeg,winter,0.4778,fall,0.4686,0.0092
2646,1786-COUR,70283,unisex,SOCIAL_CARD_OCR,aera slogan ae ae courreges tenia for women and men main accords ate fe a slogan rc pape courreges as for women and men main accords musky ee,0.3370,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/2646_1786-COUR_70283.jpeg,spring,0.3653,fall,0.3616,0.0037
2625,1770-BON,46057,unisex,SOCIAL_CARD_OCR,new york nights oo bond no cers for women and men t main accords new york nights ne for women and men bond no main accords,0.4111,0.1771,0.1074,0.3985,TIE,TIE,0.0126,fragrantica-scraper-archive/social-cards/images/2625_1770-BON_46057.jpeg,winter,0.4111,fall,0.3985,0.0126
