prestashop_product_id,shobi_code,original_brand,original_perfume,old_fragrantica_id,new_fragrantica_id,fragrantica_url,result,providers,note
4349,2596-PEN,Penhaligons,Halfeti-cedar,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4348,2595-INI,Initio,Mystic Experience Initio Parfums,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4347,2594-HUG,Hugo Boss,Boss Bottled Oud Saffron,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.3s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4346,2593-HUG,Hugo Boss,Boss-bottled-elixir,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4345,2592-GOLD,Goldfield & Banks,Pacific Rock Moss Goldfield & Banks Australia,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4344,2591-CRD,Creed,Acqua Fiorentina,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4343,2590-BYRP,Byron Parfums,Mula-mula-rouge-extreme,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4342,2589-BYRP,Byron Parfums,Mula-mula-double-caramel,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4341,2588-BLG,Bvlgari,Le Gemme  Onekh,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4340,2568-GIV,Givenchy,L-interdit-eau-de-parfum-rouge-ultime,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.3s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s|q4:bing-rss:0:0.2s|q4:bing:0:0.1s,no candidates
4338,2565-GUC,Gucci,Guilty-elixir-de-parfum-pour-homme,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:bing:0:0.1s,no candidates
4337,2561-SOM,somens,Capriccio,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4336,2551-PAR,paris-corner,Khair-fusion-eau-de-,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4333,2544-ACQ,Acqua di Parma,Magnolia Nobile,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4332,2543-HUG,Hugo Boss,The-scent-magnetic-for-him,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4330,2525-CAR,Carolina Herrera,Good-girl-eau-de-parfum-supreme,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s|q4:bing-rss:0:0.1s|q4:bing:0:0.2s,no candidates
4329,2523-KIL,Kilian,Sacred Wood,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4328,2548-RIT,Rituals,Hammam Rituals,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4327,2547-KUR,Maison Francis Kurkdjian,Aqua Universalis Eau de Toilette,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.3s|q4:bing-rss:0:0.1s|q4:bing:0:0.1s,no candidates
4326,2516-GUL,Jean Paul Gaultier,Scandal-pour-homme-absolu,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4325,2510-ONE,One Direction,Our-moment-eau-de-,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4324,2508-DRC,Dior,Gris,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4323,2502-MATIE,matiere-premiere,Parisian-musc,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.3s|q3:bing:0:0.1s,no candidates
4322,2498-TOUZ,Tous,Baby Tous,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4321,2487-PEN,Penhaligons,Terrible-teddy,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4305,1194-KIL,Kilian,Gold Knight,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4304,2380-CAR,Carolina Herrera,Very-good-girl-glam,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4303,2526-KAY,Kayali,Capri in a Bottle Lemon Sugar | 14 Eau de Parfum by Kayali Fragrances,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:bing:0:0.2s,no candidates
4289,2524-KAY,Kayali,Marrakesh in a Bottle Orange Blossom 24,,94203,https://www.fragrantica.com/perfume/Kayali-Fragrances/Marrakesh-in-a-Bottle-Orange-Blossom-24-Eau-de-Parfum-94203.html,FOUND,q1:bing-rss:0:0.2s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:1:0.1s|q3:bing:0:0.1s,accepted score=0.973 margin=0.973 clean='Marrakesh in a Bottle Orange Blossom 24'
4288,2559-LAT,Lattafa,Ra'ed Silver Lattafa Perfumes,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4286,2554-JOM,Jo Malone,Orange-marmalade-orange-peel,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4285,2556-LAT,Lattafa,Yara Moi Lattafa Perfumes,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4284,2557-ARIA,Ariana Grande,God-is-a-woman-eau-de-,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4283,2567-SOL,Sol de Janeiro,Cheirosa-71,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4281,2546-MEM,memo-paris,Moroccan-leather,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4280,2545-MEM,memo-paris,Kedu-sesame,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4279,2536-PRA,Prada,Paradoxe-virtual-flower,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4278,2569-GOLD,Goldfield & Banks,Ingenious Ginger Goldfield & Banks Australia,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4277,2571-GOLD,Goldfield & Banks,Silky Woods Goldfield & Banks Australia,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4274,2563-TMFO,Tom Ford,Rose-exposed,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4273,2558-LAT,Lattafa,Bade'e Al Oud Sublime Lattafa Perfumes,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4272,2570-JOM,Jo Malone,English-pear-sweet-pea-,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4270,2550-ARM,Giorgio Armani,Emporio-armani-stronger-with-you-tobacco,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.3s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4269,2549-MARC,Marc Antoine Barrois,Tilia,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4264,2534-ARM,Giorgio Armani,Sensi,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4263,2564-NRO,Narciso Rodriguez,For-her-musc-nude,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4262,2485-ETLR,Etat Libre d Orange,The-ghost-in-the-shell-1,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4261,2528-JER,Jeroboam,Gozo,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4260,2542-FUR,Furla,Autentica Furla for women,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.3s,no candidates
4259,2531-CAR,Carolina Herrera,Bad-boy-cobalt-elixir,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4258,2532-PRA,Prada,Cargo-de-nuit,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4257,2539-CRIVEL,Maison Crivelli,Tubereuse-astrale,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4256,2538-GUL,Jean Paul Gaultier,Le-male-lover,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.3s|q3:bing:0:0.2s,no candidates
4255,2520-PEN,Penhaligon's,Empressa Eau de Parfum,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s|q4:bing-rss:0:0.1s|q4:bing:0:0.1s,no candidates
4254,2521-SOL,Sol de Janeiro,Carioca-crush,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4253,2540-COM,Comme des Garons,Concrete,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4252,2541-STE,Stephane Humbert Lucas,God-of-fire,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4251,2481-MARG,Maison Margiela,When-the-rain-stops-1,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4250,2478-MARG,Maison Margiela,Untitled,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4247,2477-MARG,Maison Margiela,Whispers-in-the-library,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4246,2476-MARG,Maison Margiela,At-the-barber-s,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4245,2522-VIC,Viktor Rolf,Spicebomb-dark-leather,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.3s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4244,2519-MNT,Montale,Starry Nights,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4243,2517-MNTB,Montblanc,Legend-blue,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4241,2493-SERG,Serge Lutens,Nuit De Cellophane,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.3s,no candidates
4240,2492-ETLR,Etat Libre d Orange,You-or-someone-like-you,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4239,2490-MARG,Maison Margiela,On-a-date-1,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4238,2489-KKWI,KKW Fragrance,Red Lips,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4237,2488-ANN,Anna Sui,Fantasia Mermaid,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4236,2486-MA,MAC,Velvet Teddy MAC,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:bing:0:0.3s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4233,2480-JUL,Juliette Has a Gun,Anyway,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.3s|q2:bing-rss:0:0.2s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4231,2503-JUL,Juliette Has a Gun,Mad Madame,,,,UNRESOLVED,q1:bing-rss:0:0.3s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4230,2504-JUL,Juliette Has a Gun,Moscow Mule,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4229,2505-JACFAT,Jacques Fath,Curacao-bay,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4228,2511-CHA,Chanel,Comete,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4227,2506-XER,Xerjoff,Muse,,,,UNRESOLVED,q1:bing-rss:1:0.2s|q1:bing:0:0.1s|q2:bing-rss:1:0.1s|q2:bing:0:0.1s,weak best=0.361 brand=1.000 perfume=0.000 seq=0.118 second=0.000
4224,2515-LAN,Lancome,LA VIE EST BELLE L'ELIXIR,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4223,2501-LOE,Loewe,Agua Miami,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4222,2500-BRB,Burberry,Baby Touch,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4220,2484-ETLR,Etat Libre d Orange,THE AFTERNOON OF A FAUN by ETAT LIBRE D'ORANGE,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:bing:0:0.1s,no candidates
4219,2495-ETLR,Etat Libre d Orange,I AM TRASH - LES FLEURS DU DECHET by ETAT LIBRE D'ORANGE,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:bing:0:0.1s,no candidates
4218,2496-SERG,Serge Lutens,LA RELIGIEUSE by SERGE LUTENS,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:bing:0:0.1s,no candidates
4217,2507-SERG,Serge Lutens,FIVE O CLOCK AU GINGEMBRE by SERGE LUTENS,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s|q4:bing-rss:0:0.1s|q4:bing:0:0.2s,no candidates
4215,,Dior,Sauvage-eau-forte,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4214,2513-PAC,Rabanne,Million Gold,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4213,2509-CRIVEL,Maison Crivelli,Oud-maracuja,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.3s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4211,2497-XER,Xerjoff,Wardasina,,,,UNRESOLVED,q1:bing-rss:1:0.2s|q1:bing:0:0.1s|q2:bing-rss:1:0.1s|q2:bing:0:0.2s,weak best=0.373 brand=1.000 perfume=0.000 seq=0.182 second=0.000
4210,2474-XER,Xerjoff,Dama Bianca,,,,UNRESOLVED,q1:bing-rss:1:0.1s|q1:bing:0:0.1s|q2:bing-rss:1:0.1s|q2:bing:0:0.1s,weak best=0.355 brand=1.000 perfume=0.000 seq=0.083 second=0.000
4209,2499-VICT,Victoria s Secret,Fresh-snowfall,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4208,2473-HER,Hermes,Barenia-eau-de-,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4207,2470-KAY,Kayali,Maui-in-a-bottle-sweet-banana-37,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.2s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4206,2471-SOS,Sospiro,Pasticcio,,,,UNRESOLVED,q1:bing-rss:1:0.2s|q1:bing:0:0.3s|q2:bing-rss:1:0.2s|q2:bing:0:0.2s,weak best=0.408 brand=1.000 perfume=0.000 seq=0.375 second=0.000
4205,2472-VIC,Viktor Rolf,Good-fortune,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.4s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
4204,2469-ROJ,Roja Parfums,AMBER AOUD - ROJA DOVE,,,,UNRESOLVED,q1:bing-rss:0:0.3s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.3s|q3:bing:0:0.2s,no candidates
4202,2467-NISH,Nishane,Ege,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.2s,no candidates
4201,2462-YZLO,Yves Saint Laurent,Libre-flowers-flames,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4200,2463-GUC,Gucci,Flora-gorgeous-orchid,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.2s,no candidates
4199,2465-PAC,Rabanne,Strong Me,,,,UNRESOLVED,q1:bing-rss:0:0.2s|q1:bing:0:0.2s|q2:bing-rss:0:0.2s|q2:bing:0:0.2s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4198,2464-ZAD,Zadig  Voltaire,This-is-really-him,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4190,2459-MAN,Mancera,Saharian-wind,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.1s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.1s|q3:bing:0:0.1s,no candidates
4189,2460-PAC,Rabanne,Olympea-,,,,UNRESOLVED,q1:bing-rss:0:0.1s|q1:bing:0:0.2s|q2:bing-rss:0:0.1s|q2:bing:0:0.1s|q3:bing-rss:0:0.2s|q3:bing:0:0.1s,no candidates
