prestashop_product_id,shobi_code,shobi_name,reference,reference_prefix,inspired_by,category,price_from_eur,official_description,url,first_seen,last_seen,status,classification_rule,source
4274,2563-TMFO,2563-TMFO EL,EL401,EL,Rose Exposed,Elegants Fragrances,10.0,"2563-TMFO EL Inspired by the fragrance notes of Rose Exposed. Unisex perfume fresh spicy, rose, musky, amber, woody, leather, warm spicy, powdery, soft spicy, animalic.",https://leparfum.com.gr/en/elegants-fragrances/2563-tmfo-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4273,2558-LAT,2558-LAT EL,EL400,EL,Bade'e Al Oud Sublime Lattafa Perfumes,Elegants Fragrances,10.0,"2558-LAT EL Inspired by the fragrance notes of Bade'e Al Oud Sublime Lattafa Perfumes. Unisex perfume fruity, fresh, tropical, rose, vanilla, mossy.",https://leparfum.com.gr/en/elegants-fragrances/2558-lat-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4272,2570-JOM,2570-JOM EL,EL399,EL,English Pear & Sweet Pea Jo Malone,Elegants Fragrances,10.0,"2570-JOM Inspired by the fragrance notes of English Pear & Sweet Pea Jo Malone. A fresh, airy and gently floral fragrance that evokes an English country garden — crisp pears blended with soft sweet peas and dewy greens for a delicate, uplifting scent.",https://leparfum.com.gr/en/elegants-fragrances/2570-jom-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4270,2550-ARM,2550-ARM M,MP377,MP,Stronger With You Tobacco,Fragrances For Men,9.0,"2550-ARM M Inspired by the fragrance notes of Stronger With You Tobacco. Men's fragrance warm spicy. amber, tobacco, vanilla, sweet, aromatic, soft spicy.",https://leparfum.com.gr/en/fragrances-for-men/2550-arm-m,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4269,2549-MARC,2549-MARC EL,EL398,EL,Tilia Marc-Antoine Barrois,Elegants Fragrances,10.0,2549-MARC Inspired by the fragrance notes of Tilia Marc-Antoine Barrois.,https://leparfum.com.gr/en/elegants-fragrances/2549-marc-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4264,2534-ARM,2534-ARM W,WP830,WP,Sensi,Fragrances For Women,9.0,"2534-ARM Inspired by the fragrance of Sensi. Fragrance white floral, sweet, almond, nutty, amber, woody, fruity, citrus.",https://leparfum.com.gr/en/fragrances-for-women/2534-arm-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4263,2564-NRO,2564-NRO W,WP829,WP,For Her Musc Nude Narciso Rodriguez,Fragrances For Women,9.0,"2564-NRO W Inspired by the fragrance of For Her Musc Nude Narciso Rodriguez. Fragrance white floral, musky, rose, powdery, sweet, vanilla, animalic, woody.",https://leparfum.com.gr/en/fragrances-for-women/2564-nro-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4262,2485-ETLR,2485-ETLR N,AR468,AR,The Ghost In The Shell Etat Libre d'Orange,Niche Perfumes,15.0,"Inspired by the fragrance of The Ghost In The Shell Etat Libre d'Orange. Unisex perfume lactonic, citrus, floral, white floral, aldehydic, Pear, sweet.",https://leparfum.com.gr/en/niche-perfumes/2485-etlr-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4261,2528-JER,2528-JER N,AR467,AR,Gozo Jeroboam,Niche Perfumes,15.0,"Inspired by the fragrance of Gozo Jeroboam. Unisex perfume warm spicy, woody, tuberose, white floral, musky, patchouli, amber.",https://leparfum.com.gr/en/niche-perfumes/2528-jer-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4260,2542-FUR,2542-FUR W,WP828,WP,Autentica Furla for women,Fragrances For Women,9.0,"Inspired by the fragrance of Autentica Furla for women. Fragrance fresh, floral, fruity, musky, white floral, sweet, rose, woody.",https://leparfum.com.gr/en/fragrances-for-women/2542-fur-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4259,2531-CAR,2531-CAR M,MP376,MP,Bad Boy Cobalt Elixir,Fragrances For Men,9.0,2531-CAR Inspired by the fragrance notes of Bad Boy Cobalt Elixir.,https://leparfum.com.gr/en/fragrances-for-men/2531-car-m,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4258,2532-PRA,2532-PRA N,AR466,AR,Cargo de Nuit Prada,Niche Perfumes,15.0,"2532-PRA N Inspired by the fragrance of Cargo de Nuit Prada. Unisex perfume woody, musky, floral, aromatic, vanilla, powdery, balsamic, amber, sweet.",https://leparfum.com.gr/en/niche-perfumes/2532-pra-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4257,2539-CRIVEL,2539-CRIVEL N,AR465,AR,Tubéreuse Astrale Maison Crivelli,Niche Perfumes,15.0,"2539-CRIVEL N Inspired by the fragrance of Tubéreuse Astrale Maison Crivelli. Unisex perfume tuberose, white floral, cinnamon, floral, fruity, warm spicy, vanilla, musky, powdery, animalic.",https://leparfum.com.gr/en/niche-perfumes/2539-crivel-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4256,2538-GUL,2538-GUL M,MP375,MP,Le Male Lover,Fragrances For Men,9.0,"2538-GUL M Inspired by the fragrance notes of Le Male Lover. Men's fragrance vanilla, amber, fresh spicy, powdery, animalic, balsamic, marine, citrus.",https://leparfum.com.gr/en/fragrances-for-men/2538-gul-m,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4255,2520-PEN,2520-PEN EL,EL397,EL,Empressa,Elegants Fragrances,10.0,"2520-PEN EL Inspired by the fragrance of Empressa. Women's perfume citrus, fruity, woody, sweet, fresh spicy, patchouli, rose, aromatic, warm spicy, powdery.",https://leparfum.com.gr/en/elegants-fragrances/2520-pen-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4254,2521-SOL,2521-SOL EL,EL396,EL,Carioca Crush Sol de Janeiro,Elegants Fragrances,10.0,"2521-SOL EL Inspired by the fragrance of Carioca Crush Sol de Janeiro. Women's perfume fruity, sweet, fresh, powdery, aquatic, violet, musky, tropical.",https://leparfum.com.gr/en/elegants-fragrances/2521-sol-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4253,2540-COM,2540-COM M,MP374,MP,Concrete Comme des Garcons,Fragrances For Men,9.0,"2540-COM M Inspired by the fragrance notes of Concrete Comme des Garcons. Unisex fragrance woody, warm spicy, powdery, musky.",https://leparfum.com.gr/en/fragrances-for-men/2540-com-m,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4252,2541-STE,2541-STE N,AR464,AR,God of Fire Stéphane Humbert,Niche Perfumes,15.0,"2541-STE N Inspired by the fragrance of God of Fire Stéphane Humbert. Unisex perfume fruity, tropical, sweet, citrus, fresh, fresh spicy, woody, musky, terpenic.",https://leparfum.com.gr/en/niche-perfumes/2541-ste-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4251,2481-MARG,2481-MARG EL,EL395,EL,When the Rain Stops,Elegants Fragrances,10.0,2481-MARG Inspired by the fragrance notes of When the Rain Stops.,https://leparfum.com.gr/en/elegants-fragrances/2481-marg-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4250,2478-MARG,2478-MARG EL,EL394,EL,Untitled,Elegants Fragrances,10.0,"2478-MARG Inspired by the fragrance notes of Untitled. Unisex perfume woody, green, aromatic, fresh, citrus. Floral Woody Musk fragrance for women and men. Balanced green scent.",https://leparfum.com.gr/en/elegants-fragrances/2478-marg-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4247,2477-MARG,2477-MARG N,AR463,AR,Whispers in the Library,Niche Perfumes,15.0,2477-MARG Inspired by the fragrance notes of Whispers in the Library. Oriental Woody fragrance for women and men.,https://leparfum.com.gr/en/niche-perfumes/2477-marg-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4246,2476-MARG,2476-MARG N,AR462,AR,At The Barber's,Niche Perfumes,15.0,2476-MARG Inspired by the fragrance notes of At The Barber's.,https://leparfum.com.gr/en/niche-perfumes/2476-marg-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4245,2522-VIC,2522-VIC M,MP373,MP,Spicebomb Dark Leather,Fragrances For Men,9.0,"Inspired by the fragrance notes of Spicebomb Dark Leather. Man Fragrance fresh spicy, warm spicy, cinnamon, tobacco, amber, sweet.",https://leparfum.com.gr/en/fragrances-for-men/2522-vic-m,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4244,2519-MNT,2519-MNT EL,EL393,EL,Starry Nights Montale,Elegants Fragrances,10.0,2519-MNT Inspired by the fragrance notes of Starry Nights Montale.,https://leparfum.com.gr/en/elegants-fragrances/2519-mnt-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4243,2517-MNTB,2517-MNTB M,MP372,MP,Legend Blue Montblanc,Fragrances For Men,9.0,"2517-MNTB M Inspired by the fragrance notes of Legend Blue Montblanc. Man Fragrance aromatic, woody, lavender, green, amber, fresh spicy, musky, mossy, powdery.",https://leparfum.com.gr/en/fragrances-for-men/2517-mntb-m,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4242,2494-BYR,2494-BYR N,AR461,AR,Super Cedar,Niche Perfumes,15.0,"2494-BYR Inspired by the fragrance notes of Super Cedar. Unisex perfume woody, aromatic, musky, powdery, earthy, rose.",https://leparfum.com.gr/en/niche-perfumes/2494-byr-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4241,2493-SERG,2493-SERG N,AR460,AR,Nuit de Cellophane Serge Lutens,Niche Perfumes,15.0,"Inspired by the fragrance of Nuit de Cellophane Serge Lutens. Unisex perfume white floral, fruity, floral, sweet, soft spicy, green, citrus, honey.",https://leparfum.com.gr/en/niche-perfumes/2493-serg-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4240,2492-ETLR,2492-ETLR N,AR459,AR,You Or Someone Like You Etat Libre d'Orange,Niche Perfumes,15.0,"Inspired by the fragrance of You Or Someone Like You Etat Libre d'Orange. Unisex perfume green, aromatic, fresh spicy, citrus.",https://leparfum.com.gr/en/niche-perfumes/2492-etlr-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4239,2490-MARG,2490-MARG N,AR458,AR,On A Date,Niche Perfumes,15.0,"2490-MARG Inspired by the fragrance notes of On A Date. Unisex perfume rose, fruity, aromatic, woody, earthy, soft spicy, floral.",https://leparfum.com.gr/en/niche-perfumes/2490-marg-n,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4238,2489-KKWI,2489-KKWI EL,EL392,EL,Red Lips KKW,Elegants Fragrances,10.0,"Inspired by the fragrance of Red Lips KKW. Woman perfume white floral, musky, floral, vanilla, aromatic, lactonic.",https://leparfum.com.gr/en/elegants-fragrances/2489-kkwi-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4237,2488-ANN,2488-ANN W,WP827,WP,Fantasia Mermaid Anna Sui,Fragrances For Women,9.0,"Inspired by the fragrance of Fantasia Mermaid Anna Sui. Fragrance citrus, honey, fruity, floral, fresh, sweet, warm spicy, tropical, woody, vanilla.",https://leparfum.com.gr/en/fragrances-for-women/2488-ann-w,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
4236,2486-MA,2486-MA EL,EL391,EL,Velvet Teddy MAC,Elegants Fragrances,10.0,"Inspired by the fragrance of Velvet Teddy MAC. Woman perfume honey, sweet, white floral, floral, warm spicy, vanilla, powdery.",https://leparfum.com.gr/en/elegants-fragrances/2486-ma-el,2026-08-20,2026-08-20,ACTIVE,Choose+Bottle+Extra Essence,SHOBI_LIVE_SHOW_ALL
