shobi_code,prestashop_product_id,shobi_inspired_by,classification,reason,fragrantica_id,fragrantica_brand,fragrantica_perfume,fragrantica_url,match_type,score,identity_score,identity_gate
189-ARM,1140,CUIR NOIR,VERIFIED,EXACT_BRAND_CLEAN_NAME,14205,Giorgio Armani,Cuir Noir,https://www.fragrantica.com/perfume/Giorgio-Armani/Cuir-Noir-14205.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
190-ARM,2731,PIVOINE SUZHOU,VERIFIED,EXACT_BRAND_CLEAN_NAME,29301,Giorgio Armani,Pivoine Suzhou,https://www.fragrantica.com/perfume/Giorgio-Armani/Pivoine-Suzhou-29301.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
191-ARM,2733,ROSE ALEXANDRIE,VERIFIED,EXACT_BRAND_CLEAN_NAME,2699,Giorgio Armani,Rose Alexandrie,https://www.fragrantica.com/perfume/Giorgio-Armani/Rose-Alexandrie-2699.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
192-ARM,1137,ROUGE MALACHITE,VERIFIED,SAFE_TOKEN_SAME_BRAND,34589,Giorgio Armani,Armani Prive Rouge Malachite,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Rouge-Malachite-34589.html,SAFE_TOKEN_SAME_BRAND,0.9560,1.0000,PASS
193-ARM,1142,ROYAL OUD,VERIFIED,WEB_VERIFIED_FRAGRANTICA,10884,,,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Oud-Royal-10884.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
194-ARM,2732,THE YULONG,VERIFIED,EXACT_BRAND_CLEAN_NAME,58907,Giorgio Armani,The Yulong,https://www.fragrantica.com/perfume/Giorgio-Armani/The-Yulong-58907.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
195-ARM,1806,Vert Malachite,VERIFIED,SAFE_TOKEN_SAME_BRAND,34588,Giorgio Armani,Armani Prive Vert Malachite,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Vert-Malachite-34588.html,SAFE_TOKEN_SAME_BRAND,0.9560,1.0000,PASS
196-BELLA,4821,1970 Eau de Parfum,VERIFIED,CONFIRMED_ID_IN_CORPUS,26662,Bella Freud,1970,https://www.fragrantica.com/perfume/Bella-Freud/1970-26662.html,CONFIRMED_ID_IN_CORPUS,1.0000,1.0000,PASS
197-BON,2726,Harrods Royal Rose,VERIFIED,EXACT_BRAND_CLEAN_NAME,27420,Bond No 9,Harrods Royal Rose,https://www.fragrantica.com/perfume/Bond-No-9/Harrods-Royal-Rose-27420.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
198-BON,2727,Harrods Swarovski Limited Edition,VERIFIED,EXACT_BRAND_CLEAN_NAME,7166,Bond No 9,Harrods Swarovski Limited Edition,https://www.fragrantica.com/perfume/Bond-No-9/Harrods-Swarovski-Limited-Edition-7166.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
199-CARO,4823,Pour Un Homme de Caron,VERIFIED,CONFIRMED_ID_IN_CORPUS,3166,Caron,Pour Un Homme de Caron,https://www.fragrantica.com/perfume/Caron/Pour-Un-Homme-de-Caron-3166.html,CONFIRMED_ID_IN_CORPUS,1.0000,1.0000,PASS
200-CIR,,ERNESTO CHE GUEVARA,NOT_FOUND,NO_FOUND_ID_FOR_CODE,,,,,,,0.0000,NOT_MAPPED
201-CLIV,2720,No-1-for-men,VERIFIED,WEB_VERIFIED_FRAGRANTICA,4648,Clive Christian,No. 1 for Men,https://www.fragrantica.com/p/4648,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
202-CLIV,,No. 1 FOR WOMEN,NOT_FOUND,NO_CORPUS_CODE_MATCH,,,,,,,0.0000,NOT_MAPPED
203-CLIV,2113,X-for-men,VERIFIED,EXACT_PERFUME_BRAND_TEXT,4650,Clive Christian,X For Men,https://www.fragrantica.com/perfume/Clive-Christian/X-For-Men-4650.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
204-CRD,1110,Avent,VERIFIED,WEB_VERIFIED_FRAGRANTICA,9828,,,https://www.fragrantica.com/perfume/Creed/Aventus-9828.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
205-CRD,1111,aven for her,VERIFIED,SAFE_FUZZY_SAME_BRAND,38497,Creed,Aventus for Her,https://www.fragrantica.com/perfume/Creed/Aventus-for-Her-38497.html,SAFE_FUZZY_SAME_BRAND,0.8889,0.8889,PASS
206-CRD,2736,Bois du Portu,VERIFIED,SAFE_FUZZY_SAME_BRAND,3805,Creed,Bois du Portugal,https://www.fragrantica.com/perfume/Creed/Bois-du-Portugal-3805.html,SAFE_FUZZY_SAME_BRAND,0.8966,1.0000,PASS
207-CRD,1113,HIMALAYIA,VERIFIED,SAFE_FUZZY_SAME_BRAND,465,Creed,Himalaya,https://www.fragrantica.com/perfume/Creed/Himalaya-465.html,SAFE_FUZZY_SAME_BRAND,0.9412,0.9412,PASS
208-CRD,2085,Fantasia De Fleurs,VERIFIED,EXACT_BRAND_CLEAN_NAME,4249,Creed,Fantasia de Fleurs,https://www.fragrantica.com/perfume/Creed/Fantasia-de-Fleurs-4249.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
209-CRD,2737,Fleurissimo,VERIFIED,EXACT_BRAND_CLEAN_NAME,4250,Creed,Fleurissimo,https://www.fragrantica.com/perfume/Creed/Fleurissimo-4250.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
210-CRD,1114,Green Irish Tweed,VERIFIED,EXACT_BRAND_CLEAN_NAME,474,Creed,Green Irish Tweed,https://www.fragrantica.com/perfume/Creed/Green-Irish-Tweed-474.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
211-CRD,1115,Love In White,VERIFIED,EXACT_BRAND_CLEAN_NAME,4262,Creed,Love in White,https://www.fragrantica.com/perfume/Creed/Love-in-White-4262.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
212-CRD,2738,Royal-mayfair-,VERIFIED,EXACT_BRAND_CLEAN_NAME,31562,Creed,Royal Mayfair,https://www.fragrantica.com/perfume/Creed/Royal-Mayfair-31562.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
213-CRD,1116,Royal Oud,VERIFIED,EXACT_BRAND_CLEAN_NAME,12317,Creed,Royal Oud,https://www.fragrantica.com/perfume/Creed/Royal-Oud-12317.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
214-CRD,1117,Original Santal,VERIFIED,EXACT_BRAND_CLEAN_NAME,473,Creed,Original Santal,https://www.fragrantica.com/perfume/Creed/Original-Santal-473.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
215-CRD,4822,Silver Mountain Water,VERIFIED,CONFIRMED_ID_IN_CORPUS,472,Creed,Silver Mountain Water,https://www.fragrantica.com/perfume/Creed/Silver-Mountain-Water-472.html,CONFIRMED_ID_IN_CORPUS,1.0000,1.0000,PASS
216-CRD,1119,Spring Flower,VERIFIED,EXACT_BRAND_CLEAN_NAME,471,Creed,Spring Flower,https://www.fragrantica.com/perfume/Creed/Spring-Flower-471.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
217-CRD,1120,the notes of SUBLIME VANILLE,VERIFIED,EXACT_BRAND_CLEAN_NAME,7024,Creed,Sublime Vanille,https://www.fragrantica.com/perfume/Creed/Sublime-Vanille-7024.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
218-CRD,1121,VETIVER,VERIFIED,EXACT_BRAND_CLEAN_NAME,7515,Creed,Vetiver,https://www.fragrantica.com/perfume/Creed/Vetiver-7515.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
219-CRD,1122,Viking Eau de Parfum,VERIFIED,EXACT_BRAND_CLEAN_NAME,41698,Creed,Viking,https://www.fragrantica.com/perfume/Creed/Viking-41698.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
220-CRD,1123,Virgin Island Water,VERIFIED,EXACT_BRAND_CLEAN_NAME,111515,Creed,Virgin Island Water,https://www.fragrantica.com/perfume/Creed/Virgin-Island-Water-111515.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
221-DIP,1124,34 BOULEVARD SAINT GERMAIN 2011,VERIFIED,SAFE_TOKEN_SAME_BRAND,12208,Diptyque,34 Boulevard Saint Germain,https://www.fragrantica.com/perfume/Diptyque/34-Boulevard-Saint-Germain-12208.html,SAFE_TOKEN_SAME_BRAND,0.9760,1.0000,PASS
222-DIP,1125,AMBRE,NOT_FOUND,NO_FOUND_ID_FOR_CODE,,,,,EXACT_NAME_MULTIPLE_CANDIDATES,,0.0000,NOT_MAPPED
223-DIP,1126,BAIES,NOT_FOUND,NO_FOUND_ID_FOR_CODE,,,,,,,0.0000,NOT_MAPPED
224-DIP,1127,Do Son,VERIFIED,EXACT_BRAND_CLEAN_NAME,6501,Diptyque,Do Son Eau de Toilette,https://www.fragrantica.com/perfume/Diptyque/Do-Son-Eau-de-Toilette-6501.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
225-DIP,1128,EL EAU DES SENS,VERIFIED,WEB_VERIFIED_FRAGRANTICA,35678,,,https://www.fragrantica.com/perfume/Diptyque/Eau-des-Sens-Eau-de-Toilette-35678.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
226-DIP,1129,Eau Lente,VERIFIED,SAFE_CONCENTRATION_EQUIVALENT,3829,Diptyque,Eau Lente Eau de Toilette,https://www.fragrantica.com/perfume/Diptyque/Eau-Lente-Eau-de-Toilette-3829.html,SAFE_CONCENTRATION_EQUIVALENT,0.9950,1.0000,PASS
227-DIP,1130,FEU DE BOIS / WOOD FIRE,NOT_FOUND,NO_FOUND_ID_FOR_CODE,,,,,,,0.0000,NOT_MAPPED
228-DIP,1131,FEUILLE DE LAVANDE,NOT_FOUND,NO_FOUND_ID_FOR_CODE,,,,,,,0.0000,NOT_MAPPED
229-DIP,1132,Philosykos,VERIFIED,EXACT_BRAND_CLEAN_NAME,3865,Diptyque,Philosykos Eau de Parfum,https://www.fragrantica.com/perfume/Diptyque/Philosykos-Eau-de-Parfum-3865.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
230-DIP,1133,OPOPANAX,NOT_FOUND,NO_FOUND_ID_FOR_CODE,,,,,,,0.0000,NOT_MAPPED
231-DIP,2050,Oud Palao,VERIFIED,SAFE_CONCENTRATION_EQUIVALENT,31738,Diptyque,Oud Palao Eau de Parfum,https://www.fragrantica.com/perfume/Diptyque/Oud-Palao-Eau-de-Parfum-31738.html,SAFE_CONCENTRATION_EQUIVALENT,0.9950,1.0000,PASS
232-ESCE,1134,Escentric 01,VERIFIED,WEB_VERIFIED_FRAGRANTICA,846,Escentric Molecules,Escentric 01,https://www.fragrantica.com/perfume/Escentric-Molecules/Escentric-01-846.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
233-ESCE,1839,Molecule 02,VERIFIED,WEB_VERIFIED_FRAGRANTICA,3606,,,https://www.fragrantica.com/perfume/Escentric-Molecules/Molecule-02-3606.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
234-ESCE,1135,Escentric 04,VERIFIED,WEB_VERIFIED_FRAGRANTICA,42995,Escentric Molecules,Escentric 04,https://www.fragrantica.com/perfume/Escentric-Molecules/Escentric-04-42995.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
235-HOLL,,SOCAL,VERIFIED,WEB_VERIFIED_FRAGRANTICA,4307,,,https://www.fragrantica.com/perfume/Hollister/Socal-4307.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
236-IND,,ZUM FRANKINCENSE & MYRRH,VERIFIED,WEB_VERIFIED_FRAGRANTICA,42046,,,https://www.fragrantica.com/perfume/Indigo-Wild/Zum-Mist-Frankincense-Myrrh-42046.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
237-JOM,1145,A Shot Of Thai Over Mango - Jo Malone,VERIFIED,WEB_VERIFIED_FRAGRANTICA,16436,,,https://www.fragrantica.com/perfume/Jo-Loves/Mango-Thai-Lime-16436.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
238-JOM,1146,A Shot Of Oud Over Mango - Jo Malone,VERIFIED,WEB_VERIFIED_FRAGRANTICA,16434,,,https://www.fragrantica.com/perfume/Jo-Loves/A-Shot-Of-Oud-Over-Mango-16434.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
239-JOM,1147,Amber  Lavender,VERIFIED,SAFE_TOKEN_SAME_BRAND,5582,Jo Malone London,Amber Lavender,https://www.fragrantica.com/perfume/Jo-Malone-London/Amber-Lavender-5582.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
240-JOM,1148,Amber & Patchouli - Jo Malone,VERIFIED,WEB_VERIFIED_FRAGRANTICA,12927,,,https://www.fragrantica.com/perfume/Jo-Malone-London/Amber-Patchouli-12927.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
241-JOM,1149,Basil  Neroli,VERIFIED,SAFE_TOKEN_SAME_BRAND,40419,Jo Malone London,Basil Neroli,https://www.fragrantica.com/perfume/Jo-Malone-London/Basil-Neroli-40419.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
242-JOM,1150,Blackberry  Bay,VERIFIED,SAFE_TOKEN_SAME_BRAND,15134,Jo Malone London,Blackberry Bay,https://www.fragrantica.com/perfume/Jo-Malone-London/Blackberry-Bay-15134.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
243-JOM,1151,Black Cedarwood  Juniper,VERIFIED,WEB_VERIFIED_FRAGRANTICA,22504,Jo Malone London,London Rain Black Cedarwood & Juniper,https://www.fragrantica.com/perfume/Jo-Malone/Black-Cedarwood-Juniper-22504.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
244-JOM,1152,Black Vetyver Cafe,VERIFIED,EXACT_BRAND_CLEAN_NAME,8278,Jo Malone London,Black Vetyver Cafe,https://www.fragrantica.com/perfume/Jo-Malone-London/Black-Vetyver-Cafe-8278.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
245-JOM,1153,Blue-agava-amp-cacao,VERIFIED,SAFE_TOKEN_SAME_BRAND,2280,Jo Malone London,Blue Agava Cacao,https://www.fragrantica.com/perfume/Jo-Malone-London/Blue-Agava-Cacao-2280.html,SAFE_TOKEN_SAME_BRAND,0.9440,0.8889,PASS
246-JOM,2208,Bronze Wood & Leather by Jo Malone London,VERIFIED,SAFE_TOKEN_SAME_BRAND,52803,Jo Malone London,Bronze Wood Leather,https://www.fragrantica.com/perfume/Jo-Malone-London/Bronze-Wood-Leather-52803.html,SAFE_TOKEN_SAME_BRAND,0.9440,0.6129,REVIEW
247-JOM,1154,The Herb Garden  Carrot Blossom  Fennel,VERIFIED,WEB_VERIFIED_FRAGRANTICA,35881,,,https://www.fragrantica.com/perfume/Jo-Malone-London/Carrot-Blossom-Fennel-35881.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
248-JOM,1155,Dark Amber And Ginger Lily,VERIFIED,SAFE_TOKEN_SAME_BRAND,3783,Jo Malone London,Dark Amber Ginger Lily,https://www.fragrantica.com/perfume/Jo-Malone-London/Dark-Amber-Ginger-Lily-3783.html,SAFE_TOKEN_SAME_BRAND,0.9440,0.9167,PASS
249-JOM,1156,Earl Grey  Cucumber,VERIFIED,WEB_VERIFIED_FRAGRANTICA,11488,,,https://www.fragrantica.com/perfume/Jo-Malone-London/Earl-Grey-Cucumber-11488.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
250-JOM,1157,English Oak  Hazelnut,VERIFIED,SAFE_TOKEN_SAME_BRAND,46187,Jo Malone London,English Oak Hazelnut,https://www.fragrantica.com/perfume/Jo-Malone-London/English-Oak-Hazelnut-46187.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
251-JOM,1158,English-pear-freesia-,VERIFIED,SAFE_TOKEN_SAME_BRAND,10314,Jo Malone London,English Pear Freesia,https://www.fragrantica.com/perfume/Jo-Malone-London/English-Pear-Freesia-10314.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
252-JOM,1888,Frangipani Flower,VERIFIED,EXACT_BRAND_CLEAN_NAME,54458,Jo Malone London,Frangipani Flower Cologne,https://www.fragrantica.com/perfume/Jo-Malone-London/Frangipani-Flower-Cologne-54458.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
253-JOM,1159,French Lime Blossom,VERIFIED,EXACT_BRAND_CLEAN_NAME,5580,Jo Malone London,French Lime Blossom,https://www.fragrantica.com/perfume/Jo-Malone-London/French-Lime-Blossom-5580.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
254-JOM,1160,GARDENIA - JO MALONE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,13829,,,https://www.fragrantica.com/perfume/Jo-Loves/Gardenia-13829.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
255-JOM,1161,Rare Teas  Golden Needle Tea,VERIFIED,EXACT_BRAND_CLEAN_NAME,36752,Jo Malone London,Golden Needle Tea,https://www.fragrantica.com/perfume/Jo-Malone-London/Golden-Needle-Tea-36752.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
256-JOM,1162,Grapefruit,VERIFIED,EXACT_BRAND_CLEAN_NAME,5584,Jo Malone London,Grapefruit,https://www.fragrantica.com/perfume/Jo-Malone-London/Grapefruit-5584.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
257-JOM,1163,GREEN ORANGE & CORIANDER - JO MALONE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,13827,,,https://www.fragrantica.com/perfume/Jo-Loves/Green-Orange-Coriander-13827.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
258-JOM,1164,GREEN TOMATO LEAF - JO MALONE,NOT_FOUND,NO_FOUND_ID_FOR_CODE,,,,,,,0.0000,NOT_MAPPED
259-JOM,1165,Honeysuckle  Jasmine,VERIFIED,SAFE_TOKEN_SAME_BRAND,9554,Jo Malone London,Honeysuckle Jasmine,https://www.fragrantica.com/perfume/Jo-Malone-London/Honeysuckle-Jasmine-9554.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
260-JOM,1166,Incense  Cedrat,VERIFIED,EXACT_BRAND_CLEAN_NAME,29737,Jo Malone London,Incense Cedrat,https://www.fragrantica.com/perfume/Jo-Malone-London/Incense-Cedrat-29737.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
261-JOM,1167,INCENSE & EMBERS - JO MALONE,NOT_FOUND,NO_FOUND_ID_FOR_CODE,,,,,,,0.0000,NOT_MAPPED
262-JOM,1168,Iris And Lady Moore,VERIFIED,SAFE_TOKEN_SAME_BRAND,14136,Jo Malone London,Iris Lady Moore,https://www.fragrantica.com/perfume/Jo-Malone-London/Iris-Lady-Moore-14136.html,SAFE_TOKEN_SAME_BRAND,0.9440,0.8824,PASS
263-JOM,1169,Rare Teas  Jade Leaf Tea,VERIFIED,EXACT_BRAND_CLEAN_NAME,36751,Jo Malone London,Jade Leaf Tea,https://www.fragrantica.com/perfume/Jo-Malone-London/Jade-Leaf-Tea-36751.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
264-JOM,1170,Lime Basil  Mandarin,VERIFIED,SAFE_TOKEN_SAME_BRAND,5585,Jo Malone London,Lime Basil Mandarin,https://www.fragrantica.com/perfume/Jo-Malone-London/Lime-Basil-Mandarin-5585.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
265-JOM,1908,Lotus Blossom  Water Lily,VERIFIED,SAFE_TOKEN_SAME_BRAND,3784,Jo Malone London,Lotus Blossom Water Lily,https://www.fragrantica.com/perfume/Jo-Malone-London/Lotus-Blossom-Water-Lily-3784.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
266-JOM,1171,Rare Teas  Midnight Black Tea,VERIFIED,EXACT_BRAND_CLEAN_NAME,36750,Jo Malone London,Midnight Black Tea,https://www.fragrantica.com/perfume/Jo-Malone-London/Midnight-Black-Tea-36750.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
267-JOM,1172,MIMOSA & CARDAMON - JO MALONE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,31825,Jo Malone London,Mimosa & Cardamom,https://www.fragrantica.com/perfume/Jo-Malone-London/Mimosa-Cardamom-31825.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
268-JOM,1173,MYRRH & TONKA - JO MALONE,VERIFIED,SAFE_TOKEN_SAME_BRAND,42027,Jo Malone London,Myrrh Tonka,https://www.fragrantica.com/perfume/Jo-Malone-London/Myrrh-Tonka-42027.html,SAFE_TOKEN_SAME_BRAND,0.9440,0.6111,REVIEW
269-JOM,1907,Nashi Blossom,VERIFIED,WEB_VERIFIED_FRAGRANTICA,37551,,,https://www.fragrantica.com/perfume/Jo-Malone-London/Nashi-Blossom-37551.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
270-JOM,1174,The Herb Garden  Nasturtium  Clover,VERIFIED,SAFE_TOKEN_SAME_BRAND,35880,Jo Malone London,Nasturtium Clover,https://www.fragrantica.com/perfume/Jo-Malone-London/Nasturtium-Clover-35880.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
271-JOM,1833,Nectarine Blossom & Honey Cologne,VERIFIED,SAFE_TOKEN_SAME_BRAND,3782,Jo Malone London,Nectarine Blossom Honey,https://www.fragrantica.com/perfume/Jo-Malone-London/Nectarine-Blossom-Honey-3782.html,SAFE_TOKEN_SAME_BRAND,0.9440,0.7931,PASS
272-JOM,1175,Nutmeg  Ginger,VERIFIED,SAFE_TOKEN_SAME_BRAND,2290,Jo Malone London,Nutmeg Ginger,https://www.fragrantica.com/perfume/Jo-Malone-London/Nutmeg-Ginger-2290.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
273-JOM,1176,Rare Teas  Oolong Tea,VERIFIED,EXACT_BRAND_CLEAN_NAME,36749,Jo Malone London,Oolong Tea,https://www.fragrantica.com/perfume/Jo-Malone-London/Oolong-Tea-36749.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
274-JOM,1177,Orange Blossom,VERIFIED,EXACT_BRAND_CLEAN_NAME,2279,Jo Malone London,Orange Blossom,https://www.fragrantica.com/perfume/Jo-Malone-London/Orange-Blossom-2279.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
275-JOM,1178,Orris  Sandalwood Limited Edition,VERIFIED,SAFE_TOKEN_SAME_BRAND,39183,Jo Malone London,Orris Sandalwood Limited Edition,https://www.fragrantica.com/perfume/Jo-Malone-London/Orris-Sandalwood-Limited-Edition-39183.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
276-JOM,2087,Oud & Bergamot by Jo Malone London,VERIFIED,SAFE_TOKEN_SAME_BRAND,12928,Jo Malone London,Oud Bergamot,https://www.fragrantica.com/perfume/Jo-Malone-London/Oud-Bergamot-12928.html,SAFE_TOKEN_SAME_BRAND,0.9440,0.5000,REVIEW
277-JOM,1179,Peony  Blush Suede Cologne,VERIFIED,SAFE_TOKEN_SAME_BRAND,18767,Jo Malone London,Peony Blush Suede,https://www.fragrantica.com/perfume/Jo-Malone-London/Peony-Blush-Suede-18767.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
278-JOM,1180,Peony And Moss,VERIFIED,SAFE_TOKEN_SAME_BRAND,14135,Jo Malone London,Peony Moss,https://www.fragrantica.com/perfume/Jo-Malone-London/Peony-Moss-14135.html,SAFE_TOKEN_SAME_BRAND,0.9440,0.8333,PASS
279-JOM,1181,PINK VETIVER - JO MALONE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,16433,,,https://www.fragrantica.com/perfume/Jo-Loves/Pink-Vetiver-16433.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
280-JOM,1182,Plum Blossom,VERIFIED,EXACT_BRAND_CLEAN_NAME,15005,Jo Malone London,Plum Blossom,https://www.fragrantica.com/perfume/Jo-Malone-London/Plum-Blossom-15005.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
281-JOM,1183,Pomegranate Noir,VERIFIED,EXACT_BRAND_CLEAN_NAME,5581,Jo Malone London,Pomegranate Noir,https://www.fragrantica.com/perfume/Jo-Malone-London/Pomegranate-Noir-5581.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
282-JOM,1184,POMELO - JO MALONE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,13826,,,https://www.fragrantica.com/perfume/Jo-Loves/Pomelo-13826.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
283-JOM,2059,English Fields  Poppy  Barley,VERIFIED,WEB_VERIFIED_FRAGRANTICA,48316,Jo Malone London,Poppy & Barley,https://www.fragrantica.com/perfume/Jo-Malone-London/Poppy-Barley-48316.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
284-JOM,1185,Red Roses,VERIFIED,EXACT_BRAND_CLEAN_NAME,5484,Jo Malone London,Red Roses,https://www.fragrantica.com/perfume/Jo-Malone-London/Red-Roses-5484.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
285-JOM,1186,Saffron,VERIFIED,EXACT_BRAND_CLEAN_NAME,18546,Jo Malone London,Saffron,https://www.fragrantica.com/perfume/Jo-Malone-London/Saffron-18546.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
286-JOM,1187,SHARDS OF CEDAR & RED THYME - JO MALONE,VERIFIED,WEB_VERIFIED_FRAGRANTICA,37578,,,https://www.fragrantica.com/perfume/Jo-Loves/Shards-of-Cedar-Red-Thyme-37578.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
287-JOM,1188,Silk Blossom,VERIFIED,WEB_VERIFIED_FRAGRANTICA,24717,,,https://www.fragrantica.com/perfume/Jo-Malone/Silk-Blossom-24717.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
288-JOM,1189,The Herb Garden  Sorrel  Lemon Thyme,VERIFIED,SAFE_TOKEN_SAME_BRAND,35878,Jo Malone London,Sorrel Lemon Thyme,https://www.fragrantica.com/perfume/Jo-Malone-London/Sorrel-Lemon-Thyme-35878.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
289-JOM,1190,SWEET ALMON & MACARRON - JO MALONE,NOT_FOUND,NO_FOUND_ID_FOR_CODE,,,,,,,0.0000,NOT_MAPPED
290-JOM,1191,Sweet Lime  Cedar,VERIFIED,SAFE_TOKEN_SAME_BRAND,5031,Jo Malone London,Sweet Lime Cedar,https://www.fragrantica.com/perfume/Jo-Malone-London/Sweet-Lime-Cedar-5031.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
291-JOM,2100,Tuberose Angelica by Jo Malone London,VERIFIED,EXACT_BRAND_CLEAN_NAME,25069,Jo Malone London,Tuberose Angelica,https://www.fragrantica.com/perfume/Jo-Malone-London/Tuberose-Angelica-25069.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
